id,allmusic_id
4425,mn0000732725
4426,mn0000017266
4427,mn0000495901
4428,mn0000398865
4429,mn0000449289
4430,mn0000404137
4431,mn0000162265
4432,mn0000831861
4433,mn0001258328
4434,mn0000115041
4435,mn0000172906
4436,mn0002544601
4437,mn0002104965
4438,mn0000100147
4439,mn0000404815
4440,mn0000200184
4441,mn0000104436
4442,mn0000516706
4443,mn0000575892
4444,mn0000181321
4445,mn0002445357
4446,mn0000770840
4447,mn0000199849
4448,mn0000933462
4449,mn0000231225
4450,mn0003101271
4451,mn0000219573
4452,mn0000572521
4453,mn0000148363
4454,mn0000723791
4455,mn0000454632
4456,mn0001030116
4457,mn0000178039
4458,mn0000230590
4459,mn0000004685
4460,mn0000804431
4461,mn0000158771
4462,mn0002491734
4463,mn0002330267
4464,mn0000512104
4465,mn0000765877
4466,mn0000615971
4467,mn0000271229
4468,mn0000812144
4469,mn0000721443
4470,mn0000226402
4471,mn0000578219
4472,mn0000648296
4473,mn0001567123
4474,mn0000616786
4475,mn0000770310
4476,mn0000418740
4477,mn0000515701
4478,mn0000929800
4479,mn0000314676
4480,mn0000085579
4481,mn0000029712
4482,mn0000925129
4483,mn0000391151
4484,mn0000815537
4485,mn0000099561
4486,mn0000562949
4487,mn0000332141
4488,mn0001011323
4489,mn0000347852
4490,mn0000346336
4491,mn0001452340
4492,mn0001330401
4493,mn0000941181
4494,mn0000746813
4495,mn0000149173
4496,mn0000056492
4497,mn0000834863
4498,mn0000269972
4499,mn0000294385
4500,mn0001381861
4501,mn0001844608
4502,mn0000651605
4503,mn0000043765
4504,mn0000411171
4505,mn0000164204
4506,mn0000737306
4507,mn0000394618
4508,mn0000487535
4509,mn0000306296
4510,mn0000481354
4511,mn0000622312
4512,mn0000836376
4513,mn0002079954
4514,mn0000210830
4515,mn0000895547
4516,mn0000163896
4517,mn0000086774
4518,mn0000137494
4519,mn0000296366
4520,mn0000510885
4521,mn0000644223
4522,mn0000057201
4523,mn0001520198
4524,mn0000975457
4525,mn0002326567
4526,mn0000577853
4527,mn0000625994
4528,mn0000126247
4529,mn0000626268
4530,mn0000898550
4531,mn0000000074
4532,mn0001062118
4533,mn0001575533
4534,mn0000085415
4535,mn0001445218
4536,
4537,mn0000921052
4538,mn0000515069
4539,mn0001942981
4540,mn0000581443
4541,mn0000355537
4542,mn0000185810
4543,mn0001966500
4544,mn0000062860
4545,mn0002333618
4546,mn0000347932
4547,mn0000502774
4548,mn0000354883
4549,mn0000075100
4550,mn0000132849
4551,mn0000041810
4552,mn0000627494
4553,mn0000561037
4554,mn0001966366
4555,mn0000106038
4556,mn0000140270
4557,mn0000995279
4558,mn0000659804
4559,mn0000624190
4560,mn0000826716
4561,mn0000160056
4562,mn0000953148
4563,mn0000610861
4564,mn0000090276
4565,mn0000375287
4566,mn0002749277
4567,mn0000781932
4568,mn0000075540
4569,mn0000295506
4570,mn0000167386
4571,mn0001013035
4572,mn0000230126
4573,mn0000069348
4574,mn0000760782
4575,mn0000625736
4576,mn0000685031
4577,mn0000259529
4578,mn0000331037
4579,mn0000261309
4580,mn0000293969
4581,mn0000593671
4582,mn0000356427
4583,mn0000933898
4584,mn0001451250
4585,mn0000822910
4586,mn0000241618
4587,mn0000642522
4588,mn0000754375
4589,mn0002071883
4590,mn0000168660
4591,mn0000352524
4592,mn0000170386
4593,mn0000892771
4594,mn0000521566
4595,mn0000999598
4596,mn0002143146
4597,mn0000207354
4598,mn0000617703
4599,mn0001073406
4600,mn0000807910
4601,mn0000591692
4602,mn0001003542
4603,mn0000200988
4604,mn0000669855
4605,mn0000032433
4606,mn0000150012
4607,mn0000571539
4608,mn0000739041
4609,mn0000754789
4610,mn0000673907
4611,mn0002165157
4612,mn0000757463
4613,mn0000521564
4614,mn0000642981
4615,mn0000852748
4616,mn0000117836
4617,mn0000463255
4618,mn0000595035
4619,mn0000385765
4620,mn0000886022
4621,mn0000747507
4622,mn0000072029
4623,mn0000113984
4624,mn0000454067
4625,mn0003130831
4626,mn0000737886
4627,mn0000600637
4628,mn0000046784
4629,mn0000572508
4630,mn0000978672
4631,mn0000921762
4632,mn0000061480
4633,mn0000462842
4634,mn0000239545
4635,mn0000828408
4636,mn0000143029
4637,mn0000330453
4638,mn0000592512
4639,mn0000037940
4640,mn0000915808
4641,mn0000161947
4642,mn0000166739
4643,mn0000525931
4644,mn0002163604
4645,mn0002329625
4646,mn0000672414
4647,mn0001587988
4648,mn0000685751
4649,mn0000456381
4650,mn0000924457
4651,mn0000867580
4652,mn0000531230
4653,mn0000842190
4654,mn0001578870
4655,mn0000776384
4656,mn0000452236
4657,mn0001841811
4658,mn0000770092
4659,mn0000386474
4660,mn0000733463
4661,mn0000950334
4662,mn0000809266
4663,mn0000087911
4664,mn0000020812
4665,mn0000386943
4666,mn0000066894
4667,mn0000593676
4668,mn0000518613
4669,mn0000714360
4670,mn0000022602
4671,mn0000515750
4672,mn0000802929
4673,mn0000311074
4674,mn0000951443
4675,mn0000086250
4676,mn0000355568
4677,mn0000154297
4678,mn0001321584
4679,mn0000200968
4680,mn0000145391
4681,mn0000829633
4682,mn0002314756
4683,mn0000631272
4684,mn0000078007
4685,mn0000031765
4686,mn0000402124
4687,mn0000686852
4688,mn0000364399
4689,mn0000322782
4690,mn0000206241
4691,mn0000303925
4692,mn0000062135
4693,mn0003366122
4694,mn0000183890
4695,mn0000852855
4696,mn0000315118
4697,mn0000162074
4698,mn0002435745
4699,mn0001880985
4700,mn0000227268
4701,mn0001519285
4702,mn0000786397
4703,mn0000047033
4704,mn0001052511
4705,mn0000588716
4706,mn0000757085
4707,mn0001920374
4708,mn0000829236
4709,mn0000571072
4710,mn0001538410
4711,mn0000987547
4712,mn0000322642
4713,mn0000157908
4714,mn0000070942
4715,mn0000101795
4716,mn0001596033
4717,mn0001013505
4718,mn0000453937
4719,mn0000455886
4720,mn0000572887
4721,mn0000172353
4722,mn0000689880
4723,mn0000952337
4724,mn0000116969
4725,mn0000166929
4726,mn0000848664
4727,mn0000743992
4728,mn0000722897
4729,mn0000284788
4730,mn0000130395
4731,mn0000790086
4732,mn0001554246
4733,mn0000997384
4734,mn0000631774
4735,mn0000372986
4736,mn0000666406
4737,mn0000128429
4738,mn0000050581
4739,mn0000555302
4740,mn0000369725
4741,mn0000800212
4742,mn0000307305
4743,mn0002169337
4744,mn0000139026
4745,mn0000499780
4746,mn0000569141
4747,mn0000266390
4748,mn0000792969
4749,mn0000240081
4750,mn0000212614
4751,mn0000675535
4752,mn0000422405
4753,mn0000188935
4754,mn0000821219
4755,mn0000804067
4756,mn0000172239
4757,mn0000885832
4758,mn0000291744
4759,mn0001378436
4760,mn0000105129
4761,mn0000492900
4762,mn0000982150
4763,mn0000917721
4764,mn0000191185
4765,mn0000805706
4766,mn0000837302
4767,mn0000538171
4768,mn0001458516
4769,mn0000295213
4770,mn0000048123
4771,mn0000033161
4772,mn0000040137
4773,mn0000898754
4774,mn0000081194
4775,mn0000184267
4776,mn0000180263
4777,mn0000976998
4778,mn0000543750
4779,mn0000156123
4780,mn0000560878
4781,mn0000418203
4782,mn0000508171
4783,mn0002121272
4784,mn0000163133
4785,mn0000206592
4786,mn0000622576
4787,mn0000847159
4788,mn0001003816
4789,mn0001770536
4790,mn0000822436
4791,mn0000369574
4792,mn0000990165
4793,mn0000851548
4794,mn0000137292
4795,mn0000532312
4796,mn0000775406
4797,mn0000325496
4798,mn0004000115
4799,mn0000138835
4800,mn0002119951
4801,mn0000163662
4802,mn0000225742
4803,mn0000978475
4804,mn0000530188
4805,mn0000181240
4806,mn0001011024
4807,mn0001988583
4808,mn0000776443
4809,mn0000675196
4810,mn0000034356
4811,mn0000266151
4812,mn0000067814
4813,mn0000424952
4814,mn0000261460
4815,mn0001799760
4816,mn0000743760
4817,mn0000587643
4818,mn0000431669
4819,mn0000919282
4820,mn0000838399
4821,mn0000121558
4822,mn0000910755
4823,mn0002172557
4824,mn0000827524
4825,mn0002066467
4826,mn0000801573
4827,mn0000691859
4828,mn0000016180
4829,mn0000275401
4830,mn0000598695
4831,mn0000288841
4832,mn0000543045
4833,mn0000930713
4834,mn0000601697
4835,mn0000578999
4836,mn0001295973
4837,mn0000300490
4838,mn0000661684
4839,mn0000773231
4840,mn0000830028
4841,mn0000254556
4842,mn0000951151
4843,mn0000575012
4844,mn0000217060
4845,mn0001002132
4846,mn0000656218
4847,mn0000984593
4848,mn0000540571
4849,mn0000863891
4850,mn0000087083
4851,mn0000924440
4852,mn0001589908
4853,mn0001414707
4854,mn0000759643
4855,mn0000666763
4856,mn0000100517
4857,mn0000787608
4858,mn0000068304
4859,mn0000884872
4860,mn0000215486
4861,mn0000363480
4862,mn0001561271
4863,mn0001235083
4864,mn0000949531
4865,mn0000501793
4866,mn0000614982
4867,mn0001000474
4868,mn0002132489
4869,mn0000950187
4870,mn0000058989
4871,mn0000762097
4872,mn0001858871
4873,mn0000469631
4874,mn0000620759
4875,mn0002006291
4876,mn0000621967
4877,mn0000771792
4878,mn0000977983
4879,mn0000792175
4880,mn0000048556
4881,mn0000114640
4882,mn0000329694
4883,mn0000113149
4884,mn0000991251
4885,mn0000307025
4886,mn0000765221
4887,mn0002397842
4888,mn0000768096
4889,mn0000391519
4890,mn0000016520
4891,mn0000659071
4892,mn0000722448
4893,mn0000085410
4894,mn0000257160
4895,mn0000159485
4896,mn0000337475
4897,mn0000067377
4898,mn0000072809
4899,mn0000569664
4900,mn0000485135
4901,mn0000095805
4902,mn0000732709
4903,mn0000422712
4904,mn0000205858
4905,mn0000773884
4906,mn0001003599
4907,mn0000774941
4908,mn0000767370
4909,mn0000782439
4910,mn0000062412
4911,mn0002141768
4912,mn0000852198
4913,mn0000328649
4914,mn0000193601
4915,mn0000926869
4916,mn0000784811
4917,mn0002084635
4918,mn0000830246
4919,mn0000915124
4920,mn0000956482
4921,mn0000004623
4922,mn0000985076
4923,mn0000254535
4924,mn0000261995
4925,mn0000798938
4926,mn0000332068
4927,mn0000558481
4928,mn0000000686
4929,mn0000005514
4930,mn0001490957
4931,mn0000152556
4932,mn0000911942
4933,mn0000561266
4934,mn0000490304
4935,mn0002508583
4936,mn0000830653
4937,mn0000932471
4938,mn0001768606
4939,mn0000040666
4940,mn0000924083
4941,mn0001380089
4942,mn0000501860
4943,mn0000126168
4944,mn0000919408
4945,mn0000869068
4946,mn0000819420
4947,mn0000041428
4948,mn0001506140
4949,mn0000744803
4950,mn0000003015
4951,mn0000091645
4952,mn0000551115
4953,mn0000925977
4954,mn0000244741
4955,mn0000312725
4956,mn0000561106
4957,mn0000863415
4958,mn0000941869
4959,mn0000038436
4960,mn0000093843
4961,mn0000938399
4962,mn0000649400
4963,mn0000985460
4964,mn0000019339
4965,mn0000053536
4966,mn0000628993
4967,mn0001022804
4968,mn0000317615
4969,mn0000069534
4970,mn0000670730
4971,mn0001553836
4972,mn0000493327
4973,mn0000109787
4974,mn0000013387
4975,mn0000114685
4976,mn0002105900
4977,mn0003551680
4978,mn0002362820
4979,mn0000851639
4980,mn0000074491
4981,mn0000207644
4982,mn0002327660
4983,mn0000868259
4984,mn0002085672
4985,mn0001074079
4986,mn0001463902
4987,mn0000368008
4988,mn0000020963
4989,mn0002029232
4990,mn0000155240
4991,mn0000019831
4992,mn0003185899
4993,mn0000096752
4994,mn0000962220
4995,mn0000585189
4996,mn0000377558
4997,mn0000078813
4998,mn0000471740
4999,mn0000170690
5000,mn0000896031
5001,mn0000749175
5002,mn0000614332
5003,mn0000166958
5004,mn0000362583
5005,mn0000894730
5006,mn0000811341
5007,mn0000647834
5008,mn0000504059
5009,mn0001013175
5010,mn0000854639
5011,mn0000019873
5012,mn0002123321
5013,mn0000389770
5014,mn0000831708
5015,mn0002031755
5016,mn0000998427
5017,mn0002064145
5018,mn0000555364
5019,mn0000116440
5020,mn0001423784
5021,mn0000582859
5022,mn0000224294
5023,mn0002003745
5024,mn0000449319
5025,mn0000882950
5026,mn0000935990
5027,mn0000310501
5028,mn0000783006
5029,mn0000242776
5030,mn0000982014
5031,mn0001376559
5032,mn0000204714
5033,mn0000326245
5034,mn0000198293
5035,mn0000979504
5036,mn0000830305
5037,mn0000823012
5038,mn0000262520
5039,mn0000719210
5040,mn0000847404
5041,mn0000636764
5042,mn0000835952
5043,mn0000609692
5044,mn0000854854
5045,mn0000481065
5046,mn0000483123
5047,mn0000567027
5048,mn0000148124
5049,mn0000807068
5050,mn0000362629
5051,mn0000105017
5052,mn0000892356
5053,mn0000341704
5054,mn0000838300
5055,mn0000160499
5056,mn0000803749
5057,mn0000185882
5058,mn0000587079
5059,mn0000270667
5060,mn0002121452
5061,mn0000759454
5062,mn0000481863
5063,mn0000315403
5064,mn0000022845
5065,mn0001382853
5066,mn0000289067
5067,mn0001001570
5068,mn0000590265
5069,mn0000665486
5070,mn0000401338
5071,mn0000019679
5072,mn0000042757
5073,mn0000050205
5074,mn0000110541
5075,mn0000858596
5076,mn0000382245
5077,mn0000802302
5078,mn0002166684
5079,mn0001948674
5080,mn0000118791
5081,mn0000837215
5082,mn0000138095
5083,mn0000804918
5084,mn0000482550
5085,mn0000285546
5086,mn0000327155
5087,mn0000179714
5088,mn0000437210
5089,mn0000922381
5090,mn0000867010
5091,mn0000763747
5092,mn0000651971
5093,mn0000558191
5094,mn0000782771
5095,mn0000801615
5096,mn0000479669
5097,mn0000601480
5098,mn0000862583
5099,mn0001893332
5100,mn0000217761
5101,mn0000059655
5102,mn0000911139
5103,mn0000141477
5104,mn0000666623
5105,mn0000521250
5106,mn0000806925
5107,mn0000075479
5108,mn0000554481
5109,mn0002079627
5110,mn0000425212
5111,mn0002119724
5112,mn0002050239
5113,mn0000517607
5114,mn0000828507
5115,mn0002077610
5116,mn0000427842
5117,mn0000657337
5118,mn0000076417
5119,mn0000145666
5120,mn0000123391
5121,mn0000501960
5122,mn0001385187
5123,mn0000513671
5124,mn0000467483
5125,mn0000908121
5126,mn0000996431
5127,mn0000927786
5128,mn0000322641
5129,mn0001365101
5130,mn0000226299
5131,mn0000681580
5132,mn0000179720
5133,mn0000708372
5134,mn0000062905
5135,mn0000382630
5136,mn0000002748
5137,mn0002328686
5138,mn0000775867
5139,mn0001985476
5140,mn0000481195
5141,mn0000019362
5142,mn0000252026
5143,mn0000345734
5144,mn0000580829
5145,mn0000281113
5146,
5147,mn0000477954
5148,mn0000799161
5149,mn0000003219
5150,mn0000095584
5151,mn0000689898
5152,mn0000727849
5153,mn0000321377
5154,mn0000397000
5155,mn0000245039
5156,mn0000334030
5157,mn0000883318
5158,mn0002742832
5159,mn0000832341
5160,mn0002009000
5161,mn0000245492
5162,mn0000228266
5163,mn0000161612
5164,mn0000149328
5165,mn0001200863
5166,mn0002686833
5167,mn0000575169
5168,mn0000723523
5169,mn0000655867
5170,mn0000285371
5171,mn0000077951
5172,mn0000915260
5173,mn0000982355
5174,mn0000380566
5175,mn0001929743
5176,mn0000162631
5177,mn0001003196
5178,mn0000831236
5179,mn0000334644
5180,mn0000898188
5181,mn0000448150
5182,mn0000525420
5183,mn0000038100
5184,mn0000988471
5185,mn0000063258
5186,mn0000727285
5187,mn0000135943
5188,mn0000131711
5189,mn0001073456
5190,mn0000075071
5191,mn0000175105
5192,mn0000566984
5193,mn0000519020
5194,mn0000521277
5195,mn0002031889
5196,mn0000158451
5197,mn0000099032
5198,mn0000737627
5199,mn0001590637
5200,mn0000401005
5201,mn0000020317
5202,mn0000884057
5203,mn0000954937
5204,mn0000495456
5205,mn0000570155
5206,mn0001595500
5207,mn0000783863
5208,mn0000772870
5209,mn0000150258
5210,mn0000228273
5211,mn0000757070
5212,mn0000751663
5213,mn0000384866
5214,mn0000174082
5215,mn0000630566
5216,mn0000463663
5217,mn0000107921
5218,mn0000371879
5219,mn0000856534
5220,mn0002108746
5221,mn0000030367
5222,mn0000167561
5223,mn0000481740
5224,mn0000744796
5225,mn0000743966
5226,mn0002121647
5227,mn0000607522
5228,mn0000793645
5229,mn0000043548
5230,mn0001923376
5231,mn0001016630
5232,mn0000280244
5233,mn0002099318
5234,mn0000200866
5235,mn0000084258
5236,mn0000203978
5237,mn0000779763
5238,mn0000298809
5239,mn0000944915
5240,mn0000006010
5241,mn0000354729
5242,mn0000650525
5243,mn0000286092
5244,mn0000414116
5245,mn0000751389
5246,mn0000138070
5247,mn0000152266
5248,mn0000593475
5249,mn0000854694
5250,mn0000924859
5251,mn0000329883
5252,mn0001018396
5253,mn0000144155
5254,mn0000894239
5255,mn0000758815
5256,mn0000039408
5257,mn0000503242
5258,mn0000776371
5259,mn0000549847
5260,mn0000573779
5261,mn0000244688
5262,mn0000277351
5263,mn0001072783
5264,mn0000443987
5265,mn0000508391
5266,mn0000300371
5267,mn0000011560
5268,mn0000562721
5269,mn0000049898
5270,mn0000088395
5271,mn0000042579
5272,mn0001604345
5273,mn0001024485
5274,mn0000954111
5275,mn0002491015
5276,mn0000091081
5277,mn0000003981
5278,mn0000837946
5279,mn0000857597
5280,mn0002364258
5281,mn0000234630
5282,mn0000349600
5283,mn0000490296
5284,mn0000752252
5285,mn0000818010
5286,mn0001364887
5287,mn0000125680
5288,mn0000308261
5289,mn0000736777
5290,mn0000936577
5291,mn0000778363
5292,mn0000360528
5293,mn0002071633
5294,mn0000500992
5295,mn0000128577
5296,mn0000988440
5297,mn0000989537
5298,mn0000751089
5299,mn0000447433
5300,mn0000258500
5301,mn0000186842
5302,mn0000924786
5303,mn0000093521
5304,mn0000196690
5305,mn0000196529
5306,mn0000636433
5307,mn0001740826
5308,mn0000461282
5309,mn0000334633
5310,mn0000734933
5311,mn0000430320
5312,mn0000350585
5313,mn0000259422
5314,mn0000094102
5315,mn0000461966
5316,mn0000080443
5317,mn0000505532
5318,mn0000336329
5319,mn0001017386
5320,mn0000532979
5321,mn0000317093
5322,mn0000101674
5323,mn0001049956
5324,mn0000163435
5325,mn0000524522
5326,mn0002363651
5327,mn0000066697
5328,mn0000139418
5329,mn0000753731
5330,mn0000679824
5331,mn0000591108
5332,mn0000046458
5333,mn0000374888
5334,mn0000416785
5335,mn0002120158
5336,mn0000326117
5337,mn0000290392
5338,mn0000183994
5339,mn0000402440
5340,mn0001929733
5341,mn0001019810
5342,mn0000176358
5343,mn0000793451
5344,mn0000327427
5345,mn0000408303
5346,mn0000088909
5347,mn0000339254
5348,mn0000753963
5349,mn0000656799
5350,mn0000894930
5351,mn0002129904
5352,mn0003385012
5353,mn0000168969
5354,mn0000293093
5355,mn0002104253
5356,mn0001969098
5357,mn0000855551
5358,mn0000182040
5359,mn0000427611
5360,mn0000931232
5361,mn0000740457
5362,mn0000170381
5363,mn0000233637
5364,mn0001016355
5365,mn0000402396
5366,mn0002143838
5367,mn0000073571
5368,mn0000594648
5369,mn0000138508
5370,mn0002000290
5371,mn0001203115
5372,mn0000181560
5373,mn0000095095
5374,mn0000578274
5375,mn0000372229
5376,mn0001072517
5377,mn0001547711
5378,mn0000633830
5379,mn0000798688
5380,mn0000826936
5381,mn0000751549
5382,mn0000242969
5383,mn0000385082
5384,mn0000625985
5385,mn0000204591
5386,mn0000060060
5387,mn0000211955
5388,mn0000786808
5389,mn0000105354
5390,mn0000464375
5391,mn0000304401
5392,mn0000572546
5393,mn0000095874
5394,mn0000779599
5395,mn0001640990
5396,mn0000575044
5397,mn0000940125
5398,mn0000802109
5399,mn0000036975
5400,mn0000466910
5401,mn0000253560
5402,mn0000612787
5403,mn0000835157
5404,mn0000502809
5405,mn0000798111
5406,mn0000214737
5407,mn0000017159
5408,mn0000251575
5409,mn0000006681
5410,mn0000894028
5411,mn0000259203
5412,mn0000756772
5413,mn0000908895
5414,mn0000227697
5415,mn0000478426
5416,mn0000230969
5417,mn0000126648
5418,mn0000087962
5419,mn0000147072
5420,mn0000537880
5421,mn0001592666
5422,mn0000072494
5423,mn0000518298
5424,mn0000048803
5425,mn0000779495
5426,mn0000120568
5427,mn0000095228
5428,mn0000268871
5429,mn0000960386
5430,mn0002384217
5431,mn0000846581
5432,mn0000155224
5433,mn0001252797
5434,mn0000111151
5435,mn0000177078
5436,mn0000154191
5437,mn0000919724
5438,mn0000532159
5439,mn0000959620
5440,mn0000406657
5441,mn0000490852
5442,mn0000374939
5443,mn0000998421
5444,mn0000577123
5445,mn0000378297
5446,mn0000740569
5447,mn0000419102
5448,mn0000474663
5449,mn0000288742
5450,mn0000658346
5451,mn0000404136
5452,mn0000037607
5453,mn0000934530
5454,mn0001456275
5455,mn0000411745
5456,mn0000019276
5457,mn0000616192
5458,mn0000262836
5459,mn0001746029
5460,mn0000026637
5461,mn0000159214
5462,mn0000046527
5463,mn0000154978
5464,mn0000593930
5465,mn0000288102
5466,mn0002327824
5467,mn0000085966
5468,mn0000936651
5469,mn0000046771
5470,mn0000100575
5471,mn0000128231
5472,mn0000797452
5473,mn0000944384
5474,mn0000320879
5475,mn0000499154
5476,mn0000236287
5477,mn0000654063
5478,mn0000615119
5479,mn0000036816
5480,mn0001450463
5481,mn0000988176
5482,mn0000518313
5483,mn0000169536
5484,mn0001016438
5485,mn0000674851
5486,mn0000726201
5487,mn0002114814
5488,mn0002090766
5489,mn0000928310
5490,mn0000197466
5491,mn0000808644
5492,mn0000593716
5493,mn0000845668
5494,mn0000784966
5495,mn0000070031
5496,mn0000914889
5497,mn0000054822
5498,mn0000799330
5499,mn0000783769
5500,mn0000323690
5501,mn0000394555
5502,mn0000477350
5503,mn0000020692
5504,mn0000073397
5505,mn0000044996
5506,mn0002029167
5507,mn0000110551
5508,mn0002853811
5509,mn0000298652
5510,mn0000307493
5511,mn0001312730
5512,mn0000346705
5513,mn0001423988
5514,mn0000749316
5515,mn0000751623
5516,mn0000197567
5517,mn0000771724
5518,mn0000166215
5519,mn0000167549
5520,mn0000566430
5521,mn0000025445
5522,mn0000799043
5523,mn0000063536
5524,mn0000669285
5525,mn0000853163
5526,mn0000032409
5527,mn0002077929
